"Time","well","absorbance","plate","strain","plasmid","row","column","stress","temperature","doxycycline","well_id"
44.5,"G8",1.015,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",8,"0.0125% SDS",30,"10 µg/mL","G8_5"
44.5,"G9",1.051,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",9,"0.0125% SDS",30,"10 µg/mL","G9_5"
44.5,"G10",1.021,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",10,"0.0125% SDS",30,"10 µg/mL","G10_5"
44.5,"G11",0.892,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",11,"0.0125% SDS",30,"10 µg/mL","G11_5"
44.5,"G12",0.134,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",12,"0.0125% SDS",30,"10 µg/mL","G12_5"
44.75,"A1",0.251,5,"Tet-O7-ERG3","pRS315","A",1,"0.01% SDS",30,"10 µg/mL","A1_5"
44.75,"A2",0.204,5,"Tet-O7-ERG3","pRS315","A",2,"0.01% SDS",30,"10 µg/mL","A2_5"
44.75,"A3",0.318,5,"Tet-O7-ERG3","pRS315","A",3,"0.01% SDS",30,"10 µg/mL","A3_5"
44.75,"A4",0.771,5,"Tet-O7-ERG6","pRS315","A",4,"0.01% SDS",30,"10 µg/mL","A4_5"
44.75,"A5",1.125,5,"Tet-O7-ERG6","pRS315","A",5,"0.01% SDS",30,"10 µg/mL","A5_5"
44.75,"A6",0.989,5,"Tet-O7-ERG6","pRS315","A",6,"0.01% SDS",30,"10 µg/mL","A6_5"
44.75,"A7",0.123,5,"Tet-O7-ERG3","pRS315","A",7,"0.0125% SDS",30,"10 µg/mL","A7_5"
44.75,"A8",0.109,5,"Tet-O7-ERG3","pRS315","A",8,"0.0125% SDS",30,"10 µg/mL","A8_5"
44.75,"A9",0.11,5,"Tet-O7-ERG3","pRS315","A",9,"0.0125% SDS",30,"10 µg/mL","A9_5"
44.75,"A10",0.527,5,"Tet-O7-ERG6","pRS315","A",10,"0.0125% SDS",30,"10 µg/mL","A10_5"
44.75,"A11",0.67,5,"Tet-O7-ERG6","pRS315","A",11,"0.0125% SDS",30,"10 µg/mL","A11_5"
44.75,"A12",0.114,5,"Tet-O7-ERG6","pRS315","A",12,"0.0125% SDS",30,"10 µg/mL","A12_5"
44.75,"B1",1.205,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.01% SDS",30,"10 µg/mL","B1_5"
44.75,"B2",1.174,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.01% SDS",30,"10 µg/mL","B2_5"
44.75,"B3",1.113,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.01% SDS",30,"10 µg/mL","B3_5"
44.75,"B4",1.176,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.01% SDS",30,"10 µg/mL","B4_5"
44.75,"B5",1.222,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.01% SDS",30,"10 µg/mL","B5_5"
44.75,"B6",1.177,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.01% SDS",30,"10 µg/mL","B6_5"
44.75,"B7",1.225,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",7,"0.0125% SDS",30,"10 µg/mL","B7_5"
44.75,"B8",1.175,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",8,"0.0125% SDS",30,"10 µg/mL","B8_5"
44.75,"B9",1.137,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",9,"0.0125% SDS",30,"10 µg/mL","B9_5"
44.75,"B10",1.149,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",10,"0.0125% SDS",30,"10 µg/mL","B10_5"
44.75,"B11",1.075,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",11,"0.0125% SDS",30,"10 µg/mL","B11_5"
44.75,"B12",0.769,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",12,"0.0125% SDS",30,"10 µg/mL","B12_5"
44.75,"C1",1.196,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.01% SDS",30,"10 µg/mL","C1_5"
44.75,"C2",1.17,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.01% SDS",30,"10 µg/mL","C2_5"
44.75,"C3",1.249,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.01% SDS",30,"10 µg/mL","C3_5"
44.75,"C4",1.161,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.01% SDS",30,"10 µg/mL","C4_5"
44.75,"C5",1.209,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.01% SDS",30,"10 µg/mL","C5_5"
44.75,"C6",1.046,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.01% SDS",30,"10 µg/mL","C6_5"
44.75,"C7",0.994,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",7,"0.0125% SDS",30,"10 µg/mL","C7_5"
44.75,"C8",1.186,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",8,"0.0125% SDS",30,"10 µg/mL","C8_5"
44.75,"C9",1.075,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",9,"0.0125% SDS",30,"10 µg/mL","C9_5"
44.75,"C10",1.192,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",10,"0.0125% SDS",30,"10 µg/mL","C10_5"
44.75,"C11",1.049,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",11,"0.0125% SDS",30,"10 µg/mL","C11_5"
44.75,"C12",0.723,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",12,"0.0125% SDS",30,"10 µg/mL","C12_5"
44.75,"D1",1.125,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.01% SDS",30,"10 µg/mL","D1_5"
44.75,"D2",1.048,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.01% SDS",30,"10 µg/mL","D2_5"
44.75,"D3",1.134,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.01% SDS",30,"10 µg/mL","D3_5"
44.75,"D4",1.214,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.01% SDS",30,"10 µg/mL","D4_5"
44.75,"D5",1.105,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.01% SDS",30,"10 µg/mL","D5_5"
44.75,"D6",1.132,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.01% SDS",30,"10 µg/mL","D6_5"
44.75,"D7",1.141,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",7,"0.0125% SDS",30,"10 µg/mL","D7_5"
44.75,"D8",1.061,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",8,"0.0125% SDS",30,"10 µg/mL","D8_5"
44.75,"D9",1.073,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",9,"0.0125% SDS",30,"10 µg/mL","D9_5"
44.75,"D10",1.081,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",10,"0.0125% SDS",30,"10 µg/mL","D10_5"
44.75,"D11",0.846,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",11,"0.0125% SDS",30,"10 µg/mL","D11_5"
44.75,"D12",0.771,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",12,"0.0125% SDS",30,"10 µg/mL","D12_5"
44.75,"E1",1.147,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.01% SDS",30,"10 µg/mL","E1_5"
44.75,"E2",1.191,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.01% SDS",30,"10 µg/mL","E2_5"
44.75,"E3",1.097,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.01% SDS",30,"10 µg/mL","E3_5"
44.75,"E4",1.111,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.01% SDS",30,"10 µg/mL","E4_5"
44.75,"E5",1.138,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.01% SDS",30,"10 µg/mL","E5_5"
44.75,"E6",1.111,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.01% SDS",30,"10 µg/mL","E6_5"
44.75,"E7",1.057,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",7,"0.0125% SDS",30,"10 µg/mL","E7_5"
44.75,"E8",1.143,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",8,"0.0125% SDS",30,"10 µg/mL","E8_5"
44.75,"E9",1.102,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",9,"0.0125% SDS",30,"10 µg/mL","E9_5"
44.75,"E10",1.139,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",10,"0.0125% SDS",30,"10 µg/mL","E10_5"
44.75,"E11",1.25,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",11,"0.0125% SDS",30,"10 µg/mL","E11_5"
44.75,"E12",0.727,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",12,"0.0125% SDS",30,"10 µg/mL","E12_5"
44.75,"F1",1.097,5,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.01% SDS",30,"10 µg/mL","F1_5"
44.75,"F2",1.198,5,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.01% SDS",30,"10 µg/mL","F2_5"
44.75,"F3",1.167,5,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.01% SDS",30,"10 µg/mL","F3_5"
44.75,"F4",1.106,5,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.01% SDS",30,"10 µg/mL","F4_5"
44.75,"F5",1.206,5,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.01% SDS",30,"10 µg/mL","F5_5"
44.75,"F6",1.219,5,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.01% SDS",30,"10 µg/mL","F6_5"
44.75,"F7",1.174,5,"Tet-O7-ERG3","pRS315-CparERG3","F",7,"0.0125% SDS",30,"10 µg/mL","F7_5"
44.75,"F8",1.151,5,"Tet-O7-ERG3","pRS315-CparERG3","F",8,"0.0125% SDS",30,"10 µg/mL","F8_5"
44.75,"F9",1.252,5,"Tet-O7-ERG3","pRS315-CparERG3","F",9,"0.0125% SDS",30,"10 µg/mL","F9_5"
44.75,"F10",1.151,5,"Tet-O7-ERG6","pRS315-CparERG6","F",10,"0.0125% SDS",30,"10 µg/mL","F10_5"
44.75,"F11",1.187,5,"Tet-O7-ERG6","pRS315-CparERG6","F",11,"0.0125% SDS",30,"10 µg/mL","F11_5"
44.75,"F12",0.63,5,"Tet-O7-ERG6","pRS315-CparERG6","F",12,"0.0125% SDS",30,"10 µg/mL","F12_5"
44.75,"G1",1.105,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.01% SDS",30,"10 µg/mL","G1_5"
44.75,"G2",1.138,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.01% SDS",30,"10 µg/mL","G2_5"
44.75,"G3",1.179,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.01% SDS",30,"10 µg/mL","G3_5"
44.75,"G4",1.065,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.01% SDS",30,"10 µg/mL","G4_5"
44.75,"G5",1.155,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.01% SDS",30,"10 µg/mL","G5_5"
44.75,"G6",1.196,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.01% SDS",30,"10 µg/mL","G6_5"
44.75,"G7",1.023,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",7,"0.0125% SDS",30,"10 µg/mL","G7_5"
44.75,"G8",1.024,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",8,"0.0125% SDS",30,"10 µg/mL","G8_5"
44.75,"G9",1.058,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",9,"0.0125% SDS",30,"10 µg/mL","G9_5"
44.75,"G10",1.029,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",10,"0.0125% SDS",30,"10 µg/mL","G10_5"
44.75,"G11",0.9,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",11,"0.0125% SDS",30,"10 µg/mL","G11_5"
44.75,"G12",0.134,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",12,"0.0125% SDS",30,"10 µg/mL","G12_5"
45,"A1",0.253,5,"Tet-O7-ERG3","pRS315","A",1,"0.01% SDS",30,"10 µg/mL","A1_5"
45,"A2",0.206,5,"Tet-O7-ERG3","pRS315","A",2,"0.01% SDS",30,"10 µg/mL","A2_5"
45,"A3",0.322,5,"Tet-O7-ERG3","pRS315","A",3,"0.01% SDS",30,"10 µg/mL","A3_5"
45,"A4",0.78,5,"Tet-O7-ERG6","pRS315","A",4,"0.01% SDS",30,"10 µg/mL","A4_5"
45,"A5",1.133,5,"Tet-O7-ERG6","pRS315","A",5,"0.01% SDS",30,"10 µg/mL","A5_5"
45,"A6",0.999,5,"Tet-O7-ERG6","pRS315","A",6,"0.01% SDS",30,"10 µg/mL","A6_5"
45,"A7",0.123,5,"Tet-O7-ERG3","pRS315","A",7,"0.0125% SDS",30,"10 µg/mL","A7_5"
45,"A8",0.109,5,"Tet-O7-ERG3","pRS315","A",8,"0.0125% SDS",30,"10 µg/mL","A8_5"
45,"A9",0.11,5,"Tet-O7-ERG3","pRS315","A",9,"0.0125% SDS",30,"10 µg/mL","A9_5"
45,"A10",0.534,5,"Tet-O7-ERG6","pRS315","A",10,"0.0125% SDS",30,"10 µg/mL","A10_5"
45,"A11",0.676,5,"Tet-O7-ERG6","pRS315","A",11,"0.0125% SDS",30,"10 µg/mL","A11_5"
45,"A12",0.114,5,"Tet-O7-ERG6","pRS315","A",12,"0.0125% SDS",30,"10 µg/mL","A12_5"
45,"B1",1.204,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.01% SDS",30,"10 µg/mL","B1_5"
45,"B2",1.175,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.01% SDS",30,"10 µg/mL","B2_5"
45,"B3",1.113,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.01% SDS",30,"10 µg/mL","B3_5"
45,"B4",1.176,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.01% SDS",30,"10 µg/mL","B4_5"
45,"B5",1.222,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.01% SDS",30,"10 µg/mL","B5_5"
45,"B6",1.177,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.01% SDS",30,"10 µg/mL","B6_5"
45,"B7",1.224,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",7,"0.0125% SDS",30,"10 µg/mL","B7_5"
45,"B8",1.175,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",8,"0.0125% SDS",30,"10 µg/mL","B8_5"
45,"B9",1.138,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",9,"0.0125% SDS",30,"10 µg/mL","B9_5"
45,"B10",1.15,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",10,"0.0125% SDS",30,"10 µg/mL","B10_5"
45,"B11",1.076,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",11,"0.0125% SDS",30,"10 µg/mL","B11_5"
45,"B12",0.774,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",12,"0.0125% SDS",30,"10 µg/mL","B12_5"
45,"C1",1.195,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.01% SDS",30,"10 µg/mL","C1_5"
45,"C2",1.17,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.01% SDS",30,"10 µg/mL","C2_5"
45,"C3",1.249,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.01% SDS",30,"10 µg/mL","C3_5"
45,"C4",1.161,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.01% SDS",30,"10 µg/mL","C4_5"
45,"C5",1.209,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.01% SDS",30,"10 µg/mL","C5_5"
45,"C6",1.046,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.01% SDS",30,"10 µg/mL","C6_5"
45,"C7",0.993,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",7,"0.0125% SDS",30,"10 µg/mL","C7_5"
45,"C8",1.185,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",8,"0.0125% SDS",30,"10 µg/mL","C8_5"
45,"C9",1.075,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",9,"0.0125% SDS",30,"10 µg/mL","C9_5"
45,"C10",1.191,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",10,"0.0125% SDS",30,"10 µg/mL","C10_5"
45,"C11",1.049,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",11,"0.0125% SDS",30,"10 µg/mL","C11_5"
45,"C12",0.73,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",12,"0.0125% SDS",30,"10 µg/mL","C12_5"
45,"D1",1.125,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.01% SDS",30,"10 µg/mL","D1_5"
45,"D2",1.048,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.01% SDS",30,"10 µg/mL","D2_5"
45,"D3",1.134,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.01% SDS",30,"10 µg/mL","D3_5"
45,"D4",1.213,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.01% SDS",30,"10 µg/mL","D4_5"
45,"D5",1.105,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.01% SDS",30,"10 µg/mL","D5_5"
45,"D6",1.132,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.01% SDS",30,"10 µg/mL","D6_5"
45,"D7",1.142,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",7,"0.0125% SDS",30,"10 µg/mL","D7_5"
45,"D8",1.061,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",8,"0.0125% SDS",30,"10 µg/mL","D8_5"
45,"D9",1.074,5,"Tet-O7-ERG3","pRS315-CaurERG3","D",9,"0.0125% SDS",30,"10 µg/mL","D9_5"
45,"D10",1.082,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",10,"0.0125% SDS",30,"10 µg/mL","D10_5"
45,"D11",0.85,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",11,"0.0125% SDS",30,"10 µg/mL","D11_5"
45,"D12",0.78,5,"Tet-O7-ERG6","pRS315-CaurERG6","D",12,"0.0125% SDS",30,"10 µg/mL","D12_5"
45,"E1",1.146,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.01% SDS",30,"10 µg/mL","E1_5"
45,"E2",1.191,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.01% SDS",30,"10 µg/mL","E2_5"
45,"E3",1.097,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.01% SDS",30,"10 µg/mL","E3_5"
45,"E4",1.111,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.01% SDS",30,"10 µg/mL","E4_5"
45,"E5",1.138,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.01% SDS",30,"10 µg/mL","E5_5"
45,"E6",1.11,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.01% SDS",30,"10 µg/mL","E6_5"
45,"E7",1.057,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",7,"0.0125% SDS",30,"10 µg/mL","E7_5"
45,"E8",1.144,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",8,"0.0125% SDS",30,"10 µg/mL","E8_5"
45,"E9",1.104,5,"Tet-O7-ERG3","pRS315-NglaERG3","E",9,"0.0125% SDS",30,"10 µg/mL","E9_5"
45,"E10",1.138,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",10,"0.0125% SDS",30,"10 µg/mL","E10_5"
45,"E11",1.25,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",11,"0.0125% SDS",30,"10 µg/mL","E11_5"
45,"E12",0.734,5,"Tet-O7-ERG6","pRS315-NglaERG6","E",12,"0.0125% SDS",30,"10 µg/mL","E12_5"
45,"F1",1.098,5,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.01% SDS",30,"10 µg/mL","F1_5"
45,"F2",1.197,5,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.01% SDS",30,"10 µg/mL","F2_5"
45,"F3",1.167,5,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.01% SDS",30,"10 µg/mL","F3_5"
45,"F4",1.106,5,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.01% SDS",30,"10 µg/mL","F4_5"
45,"F5",1.206,5,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.01% SDS",30,"10 µg/mL","F5_5"
45,"F6",1.219,5,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.01% SDS",30,"10 µg/mL","F6_5"
45,"F7",1.175,5,"Tet-O7-ERG3","pRS315-CparERG3","F",7,"0.0125% SDS",30,"10 µg/mL","F7_5"
45,"F8",1.155,5,"Tet-O7-ERG3","pRS315-CparERG3","F",8,"0.0125% SDS",30,"10 µg/mL","F8_5"
45,"F9",1.253,5,"Tet-O7-ERG3","pRS315-CparERG3","F",9,"0.0125% SDS",30,"10 µg/mL","F9_5"
45,"F10",1.154,5,"Tet-O7-ERG6","pRS315-CparERG6","F",10,"0.0125% SDS",30,"10 µg/mL","F10_5"
45,"F11",1.19,5,"Tet-O7-ERG6","pRS315-CparERG6","F",11,"0.0125% SDS",30,"10 µg/mL","F11_5"
45,"F12",0.637,5,"Tet-O7-ERG6","pRS315-CparERG6","F",12,"0.0125% SDS",30,"10 µg/mL","F12_5"
45,"G1",1.104,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.01% SDS",30,"10 µg/mL","G1_5"
45,"G2",1.138,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.01% SDS",30,"10 µg/mL","G2_5"
45,"G3",1.179,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.01% SDS",30,"10 µg/mL","G3_5"
45,"G4",1.064,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.01% SDS",30,"10 µg/mL","G4_5"
45,"G5",1.155,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.01% SDS",30,"10 µg/mL","G5_5"
45,"G6",1.196,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.01% SDS",30,"10 µg/mL","G6_5"
45,"G7",1.031,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",7,"0.0125% SDS",30,"10 µg/mL","G7_5"
45,"G8",1.03,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",8,"0.0125% SDS",30,"10 µg/mL","G8_5"
45,"G9",1.066,5,"Tet-O7-ERG3","pRS315-CtroERG3","G",9,"0.0125% SDS",30,"10 µg/mL","G9_5"
45,"G10",1.036,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",10,"0.0125% SDS",30,"10 µg/mL","G10_5"
45,"G11",0.909,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",11,"0.0125% SDS",30,"10 µg/mL","G11_5"
45,"G12",0.134,5,"Tet-O7-ERG6","pRS315-CtroERG6","G",12,"0.0125% SDS",30,"10 µg/mL","G12_5"
45.25,"A1",0.256,5,"Tet-O7-ERG3","pRS315","A",1,"0.01% SDS",30,"10 µg/mL","A1_5"
45.25,"A2",0.208,5,"Tet-O7-ERG3","pRS315","A",2,"0.01% SDS",30,"10 µg/mL","A2_5"
45.25,"A3",0.326,5,"Tet-O7-ERG3","pRS315","A",3,"0.01% SDS",30,"10 µg/mL","A3_5"
45.25,"A4",0.789,5,"Tet-O7-ERG6","pRS315","A",4,"0.01% SDS",30,"10 µg/mL","A4_5"
45.25,"A5",1.141,5,"Tet-O7-ERG6","pRS315","A",5,"0.01% SDS",30,"10 µg/mL","A5_5"
45.25,"A6",1.007,5,"Tet-O7-ERG6","pRS315","A",6,"0.01% SDS",30,"10 µg/mL","A6_5"
45.25,"A7",0.123,5,"Tet-O7-ERG3","pRS315","A",7,"0.0125% SDS",30,"10 µg/mL","A7_5"
45.25,"A8",0.109,5,"Tet-O7-ERG3","pRS315","A",8,"0.0125% SDS",30,"10 µg/mL","A8_5"
45.25,"A9",0.11,5,"Tet-O7-ERG3","pRS315","A",9,"0.0125% SDS",30,"10 µg/mL","A9_5"
45.25,"A10",0.539,5,"Tet-O7-ERG6","pRS315","A",10,"0.0125% SDS",30,"10 µg/mL","A10_5"
45.25,"A11",0.682,5,"Tet-O7-ERG6","pRS315","A",11,"0.0125% SDS",30,"10 µg/mL","A11_5"
45.25,"A12",0.114,5,"Tet-O7-ERG6","pRS315","A",12,"0.0125% SDS",30,"10 µg/mL","A12_5"
45.25,"B1",1.205,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.01% SDS",30,"10 µg/mL","B1_5"
45.25,"B2",1.175,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.01% SDS",30,"10 µg/mL","B2_5"
45.25,"B3",1.113,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.01% SDS",30,"10 µg/mL","B3_5"
45.25,"B4",1.177,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.01% SDS",30,"10 µg/mL","B4_5"
45.25,"B5",1.222,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.01% SDS",30,"10 µg/mL","B5_5"
45.25,"B6",1.178,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.01% SDS",30,"10 µg/mL","B6_5"
45.25,"B7",1.224,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",7,"0.0125% SDS",30,"10 µg/mL","B7_5"
45.25,"B8",1.175,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",8,"0.0125% SDS",30,"10 µg/mL","B8_5"
45.25,"B9",1.137,5,"Tet-O7-ERG3","pRS315-ScerERG3","B",9,"0.0125% SDS",30,"10 µg/mL","B9_5"
45.25,"B10",1.15,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",10,"0.0125% SDS",30,"10 µg/mL","B10_5"
45.25,"B11",1.077,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",11,"0.0125% SDS",30,"10 µg/mL","B11_5"
45.25,"B12",0.783,5,"Tet-O7-ERG6","pRS315-ScerERG6","B",12,"0.0125% SDS",30,"10 µg/mL","B12_5"
45.25,"C1",1.195,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.01% SDS",30,"10 µg/mL","C1_5"
45.25,"C2",1.171,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.01% SDS",30,"10 µg/mL","C2_5"
45.25,"C3",1.248,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.01% SDS",30,"10 µg/mL","C3_5"
45.25,"C4",1.162,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.01% SDS",30,"10 µg/mL","C4_5"
45.25,"C5",1.208,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.01% SDS",30,"10 µg/mL","C5_5"
45.25,"C6",1.046,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.01% SDS",30,"10 µg/mL","C6_5"
45.25,"C7",0.993,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",7,"0.0125% SDS",30,"10 µg/mL","C7_5"
45.25,"C8",1.185,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",8,"0.0125% SDS",30,"10 µg/mL","C8_5"
45.25,"C9",1.077,5,"Tet-O7-ERG3","pRS315-CalbERG3","C",9,"0.0125% SDS",30,"10 µg/mL","C9_5"
45.25,"C10",1.191,5,"Tet-O7-ERG6","pRS315-CalbERG6","C",10,"0.0125% SDS",30,"10 µg/mL","C10_5"
